tract_id,city,ml_rank_score,demand_tier,pct_area_ev_permitted,pct_area_commercial,pct_area_industrial,pct_area_residential,dominant_zone_category,feasibility_score,data_confidence,computed_at
36047044700,"BROOKLYN, NY",0.0139,Low,0.8679,0.0,0.8679,0.1321,Industrial,0.6117,High,2026-03-09T21:33:20.774550+00:00
36047044800,"BROOKLYN, NY",0.0146,Low,0.0522,0.0522,0.0,0.8573,Residential,0.041,High,2026-03-09T21:27:29.321402+00:00
36047045000,"BROOKLYN, NY",0.0118,Low,0.0294,0.0,0.0294,0.8459,Residential,0.0241,High,2026-03-09T21:48:41.757818+00:00
36047045200,"BROOKLYN, NY",0.0162,Low,0.0,0.0,0.0,1.0,Residential,0.0049,High,2026-03-09T21:16:21.653231+00:00
36047045400,"BROOKLYN, NY",0.0148,Low,0.1041,0.1041,0.0,0.8959,Residential,0.0773,High,2026-03-09T21:26:31.214621+00:00
36047045600,"BROOKLYN, NY",0.0156,Low,0.1456,0.1456,0.0,0.8544,Residential,0.1066,High,2026-03-09T21:19:51.864561+00:00
36047045800,"BROOKLYN, NY",0.0122,Low,0.0,0.0,0.0,1.0,Residential,0.0037,High,2026-03-09T21:45:40.864489+00:00
36047046000,"BROOKLYN, NY",0.0178,Low,0.0268,0.0268,0.0,0.9732,Residential,0.0241,High,2026-03-09T21:03:52.206124+00:00
36047046201,"BROOKLYN, NY",0.0167,Low,0.0317,0.0,0.0317,0.9683,Residential,0.0272,High,2026-03-09T21:11:52.826173+00:00
36047046202,"BROOKLYN, NY",0.0152,Low,0.3351,0.0,0.3351,0.6649,Residential,0.2392,High,2026-03-09T21:22:43.750248+00:00
36047046400,"BROOKLYN, NY",0.0178,Low,0.1667,0.0025,0.1642,0.8333,Residential,0.122,High,2026-03-09T21:03:56.826360+00:00
36047046800,"BROOKLYN, NY",0.0122,Low,0.0362,0.0,0.0362,0.8859,Residential,0.029,High,2026-03-09T21:46:08.162153+00:00
36047047000,"BROOKLYN, NY",0.0136,Low,0.01,0.01,0.0,0.9872,Residential,0.0111,High,2026-03-09T21:36:09.824792+00:00
36047047200,"BROOKLYN, NY",0.0158,Low,0.0643,0.0643,0.0,0.9357,Residential,0.0497,High,2026-03-09T21:19:08.879317+00:00
36047047400,"BROOKLYN, NY",0.0147,Low,0.0889,0.0889,0.0,0.9111,Residential,0.0666,High,2026-03-09T21:27:49.746590+00:00
36047047600,"BROOKLYN, NY",0.0209,Low,0.1129,0.0725,0.0404,0.8871,Residential,0.0853,High,2026-03-09T20:46:07.622987+00:00
36047047800,"BROOKLYN, NY",0.0207,Low,0.2039,0.0165,0.1874,0.7727,Residential,0.1489,High,2026-03-09T20:46:58.011253+00:00
36047048000,"BROOKLYN, NY",0.022,Low,0.1017,0.021,0.0806,0.8983,Residential,0.0778,High,2026-03-09T20:40:48.480634+00:00
36047048100,"BROOKLYN, NY",0.0207,Low,0.3414,0.0883,0.2532,0.6523,Residential,0.2452,High,2026-03-09T20:46:20.835767+00:00
36047048200,"BROOKLYN, NY",0.0282,Low,0.0972,0.0972,0.0,0.9028,Residential,0.0765,High,2026-03-09T20:18:35.878271+00:00
36047048400,"BROOKLYN, NY",0.0245,Low,0.0192,0.0192,0.0,0.9808,Residential,0.0208,High,2026-03-09T20:31:18.306653+00:00
36047048600,"BROOKLYN, NY",0.0193,Low,0.3848,0.0716,0.3132,0.6152,Residential,0.2752,High,2026-03-09T20:53:16.496125+00:00
36047048800,"BROOKLYN, NY",0.0249,Low,0.0255,0.0255,0.0,0.9745,Residential,0.0253,High,2026-03-09T20:29:28.407427+00:00
36047048900,"BROOKLYN, NY",0.0136,Low,0.0,0.0,0.0,0.9243,Residential,0.0041,High,2026-03-09T21:34:48.667711+00:00
36047049000,"BROOKLYN, NY",0.0249,Low,0.008,0.008,0.0,0.992,Residential,0.013,High,2026-03-09T20:29:38.955026+00:00
36047049200,"BROOKLYN, NY",0.0302,Low,0.2031,0.2031,0.0,0.7969,Residential,0.1512,High,2026-03-09T20:13:11.973733+00:00
36047049301,"BROOKLYN, NY",0.0089,Low,0.0,0.0,0.0,1.0,Residential,0.0027,High,2026-03-09T22:13:44.179620+00:00
36047049302,"BROOKLYN, NY",0.0154,Low,0.3329,0.2949,0.038,0.6671,Residential,0.2377,High,2026-03-09T21:21:04.713621+00:00
36047049400,"BROOKLYN, NY",0.0249,Low,0.0483,0.0483,0.0,0.9517,Residential,0.0413,High,2026-03-09T20:29:16.029497+00:00
36047049500,"BROOKLYN, NY",0.0222,Low,0.3078,0.3078,0.0,0.6922,Residential,0.2221,High,2026-03-09T20:40:08.467820+00:00
36047049600,"BROOKLYN, NY",0.0192,Low,0.1006,0.1006,0.0,0.8994,Residential,0.0762,High,2026-03-09T20:54:05.810449+00:00
36047049700,"BROOKLYN, NY",0.0591,Low,0.1736,0.1321,0.0415,0.8264,Residential,0.1393,High,2026-03-09T19:18:20.673188+00:00
36047049800,"BROOKLYN, NY",0.0194,Low,0.0667,0.0667,0.0,0.9333,Residential,0.0525,High,2026-03-09T20:52:48.702119+00:00
36047049900,"BROOKLYN, NY",0.0374,Low,0.4953,0.0,0.4953,0.4696,Industrial,0.3579,High,2026-03-09T19:55:35.257450+00:00
36047050001,"BROOKLYN, NY",0.0164,Low,0.0467,0.0467,0.0,0.8092,Residential,0.0376,High,2026-03-09T21:14:37.700585+00:00
36047050002,"BROOKLYN, NY",0.0198,Low,0.0,0.0,0.0,1.0,Residential,0.0059,High,2026-03-09T20:49:54.665189+00:00
36047050100,"BROOKLYN, NY",0.0239,Low,0.1251,0.0091,0.116,0.8749,Residential,0.0948,High,2026-03-09T20:34:03.094467+00:00
36047050202,"BROOKLYN, NY",0.0165,Low,0.0797,0.0797,0.0,0.8795,Residential,0.0608,High,2026-03-09T21:13:43.942459+00:00
36047050300,"BROOKLYN, NY",0.0229,Low,0.1553,0.1553,0.0,0.8447,Residential,0.1156,High,2026-03-09T20:37:46.182751+00:00
36047050401,"BROOKLYN, NY",0.0194,Low,0.1805,0.1805,0.0,0.7703,Residential,0.1322,High,2026-03-09T20:52:20.142002+00:00
36047050402,"BROOKLYN, NY",0.0165,Low,0.2702,0.2702,0.0,0.7298,Residential,0.1941,High,2026-03-09T21:13:26.803023+00:00
36047050500,"BROOKLYN, NY",0.0127,Low,0.3573,0.3573,0.0,0.5726,Residential,0.2539,High,2026-03-09T21:42:33.299571+00:00
36047050600,"BROOKLYN, NY",0.0409,Low,0.0618,0.0618,0.0,0.9382,Residential,0.0556,High,2026-03-09T19:48:39.109506+00:00
36047050700,"BROOKLYN, NY",0.0119,Low,0.2782,0.2077,0.0704,0.7218,Residential,0.1983,High,2026-03-09T21:47:59.788018+00:00
36047050801,"BROOKLYN, NY",0.0327,Low,0.0666,0.0666,0.0,0.9334,Residential,0.0564,High,2026-03-09T20:06:37.672587+00:00
36047050803,"BROOKLYN, NY",0.0251,Low,0.0,0.0,0.0,1.0,Residential,0.0075,High,2026-03-09T20:27:33.149944+00:00
36047050804,"BROOKLYN, NY",0.0608,Low,0.0,0.0,0.0,1.0,Residential,0.0182,High,2026-03-09T19:14:10.929850+00:00
36047050900,"BROOKLYN, NY",0.019,Low,0.1338,0.1338,0.0,0.8643,Residential,0.0993,High,2026-03-09T20:54:25.286701+00:00
36047051001,"BROOKLYN, NY",0.0431,Low,0.1266,0.1266,0.0,0.8734,Residential,0.1016,High,2026-03-09T19:43:52.838657+00:00
36047051002,"BROOKLYN, NY",0.0308,Low,0.0271,0.0271,0.0,0.9729,Residential,0.0282,High,2026-03-09T20:11:13.394923+00:00
36047051100,"BROOKLYN, NY",0.0413,Low,0.2135,0.2135,0.0,0.6354,Residential,0.1618,High,2026-03-09T19:47:41.629766+00:00
36047051200,"BROOKLYN, NY",0.0441,Low,0.0,0.0,0.0,1.0,Residential,0.0132,High,2026-03-09T19:41:57.086716+00:00
36047051300,"BROOKLYN, NY",0.0668,Low,0.3834,0.0222,0.3612,0.5794,Residential,0.2884,High,2026-03-09T19:05:46.879019+00:00
36047051400,"BROOKLYN, NY",0.0443,Low,0.043,0.043,0.0,0.957,Residential,0.0434,High,2026-03-09T19:42:03.837623+00:00
36047051500,"BROOKLYN, NY",0.0694,Low,0.4112,0.0,0.4112,0.0,Other,0.3086,High,2026-03-10T07:29:31.779661+00:00
36047051601,"BROOKLYN, NY",0.0419,Low,0.0,0.0,0.0,1.0,Residential,0.0126,High,2026-03-09T19:46:30.926943+00:00
36047051602,"BROOKLYN, NY",0.0315,Low,0.0144,0.0144,0.0,0.9856,Residential,0.0195,High,2026-03-09T20:09:36.015569+00:00
36047051700,"BROOKLYN, NY",0.1513,Low,0.2017,0.0117,0.19,0.2112,Other,0.1866,High,2026-03-09T17:38:20.851556+00:00
36047051800,"BROOKLYN, NY",0.0266,Low,0.0228,0.0228,0.0,0.9772,Residential,0.024,High,2026-03-09T20:22:31.022532+00:00
36047051900,"BROOKLYN, NY",0.036,Low,0.618,0.0205,0.5976,0.382,Industrial,0.4434,High,2026-03-09T19:58:57.699390+00:00
36047052000,"BROOKLYN, NY",0.0341,Low,0.1508,0.1508,0.0,0.8492,Residential,0.1158,High,2026-03-09T20:03:46.087734+00:00
36047052300,"BROOKLYN, NY",0.031,Low,0.5033,0.4769,0.0264,0.4967,Residential,0.3616,High,2026-03-09T20:11:11.591449+00:00
36047052500,"BROOKLYN, NY",0.0187,Low,0.8788,0.8788,0.0,0.1212,Commercial,0.6208,High,2026-03-09T20:56:15.204697+00:00
36047052600,"BROOKLYN, NY",0.0254,Low,0.0568,0.0568,0.0,0.9432,Residential,0.0473,High,2026-03-09T20:27:09.483836+00:00
36047052800,"BROOKLYN, NY",0.0145,Low,0.0312,0.0312,0.0,0.9688,Residential,0.0262,High,2026-03-09T21:28:41.811511+00:00
36047052900,"BROOKLYN, NY",0.0352,Low,0.2274,0.2274,0.0,0.7376,Residential,0.1698,High,2026-03-09T20:00:32.846417+00:00
36047053000,"BROOKLYN, NY",0.0206,Low,0.1411,0.1411,0.0,0.8589,Residential,0.1049,High,2026-03-09T20:47:03.645590+00:00
36047053101,"BROOKLYN, NY",0.0108,Low,0.0,0.0,0.0,0.9146,Residential,0.0032,High,2026-03-09T21:55:20.066368+00:00
36047053102,"BROOKLYN, NY",0.0317,Low,0.1165,0.0,0.1165,0.8835,Residential,0.0911,High,2026-03-09T20:08:51.608437+00:00
36047053200,"BROOKLYN, NY",0.0165,Low,0.0845,0.0845,0.0,0.9155,Residential,0.0641,High,2026-03-09T21:13:34.147501+00:00
36047053400,"BROOKLYN, NY",0.0233,Low,0.1508,0.1508,0.0,0.8492,Residential,0.1126,High,2026-03-09T20:36:25.689753+00:00
36047053500,"BROOKLYN, NY",0.0226,Low,0.1242,0.1242,0.0,0.87,Residential,0.0937,High,2026-03-09T20:38:39.794479+00:00
36047053700,"BROOKLYN, NY",0.1239,Low,0.2015,0.0444,0.1571,0.6389,Residential,0.1782,High,2026-03-09T17:51:39.823987+00:00
36047053800,"BROOKLYN, NY",0.0277,Low,0.0,0.0,0.0,0.9374,Residential,0.0083,High,2026-03-09T20:19:27.736809+00:00
36047053900,"BROOKLYN, NY",0.0169,Low,0.2151,0.0,0.2151,0.7849,Residential,0.1556,High,2026-03-09T21:10:28.199179+00:00
36047054200,"BROOKLYN, NY",0.0216,Low,0.0,0.0,0.0,1.0,Residential,0.0065,High,2026-03-09T20:43:24.457672+00:00
36047054400,"BROOKLYN, NY",0.0215,Low,0.0,0.0,0.0,1.0,Residential,0.0065,High,2026-03-09T20:43:40.293288+00:00
36047054500,"BROOKLYN, NY",0.0837,Low,0.0,0.0,0.0,1.0,Residential,0.0251,High,2026-03-10T07:17:13.752780+00:00
36047054600,"BROOKLYN, NY",0.0318,Low,0.0,0.0,0.0,1.0,Residential,0.0096,High,2026-03-09T20:09:02.185194+00:00
36047054700,"BROOKLYN, NY",0.2104,Low,0.0993,0.0248,0.0745,0.5427,Residential,0.1326,High,2026-03-09T17:17:13.114476+00:00
36047054800,"BROOKLYN, NY",0.0173,Low,0.0,0.0,0.0,1.0,Residential,0.0052,High,2026-03-09T21:08:29.205795+00:00
36047054900,"BROOKLYN, NY",0.2002,Low,0.6141,0.2631,0.351,0.2795,Industrial,0.4899,High,2026-03-09T17:20:33.209297+00:00
36047055000,"BROOKLYN, NY",0.0182,Low,0.0,0.0,0.0,1.0,Residential,0.0055,High,2026-03-09T21:00:15.785087+00:00
36047055100,"BROOKLYN, NY",0.2726,Low,0.2421,0.0916,0.1505,0.751,Residential,0.2513,High,2026-03-09T16:59:30.478671+00:00
36047055200,"BROOKLYN, NY",0.0194,Low,0.1486,0.1486,0.0,0.8514,Residential,0.1099,High,2026-03-09T20:52:35.372893+00:00
36047055300,"BROOKLYN, NY",0.1052,Low,0.4294,0.0629,0.3665,0.5706,Residential,0.3322,High,2026-03-10T07:01:38.823511+00:00
36047055400,"BROOKLYN, NY",0.0225,Low,0.2197,0.2197,0.0,0.7803,Residential,0.1606,High,2026-03-09T20:39:05.879118+00:00
36047055600,"BROOKLYN, NY",0.0206,Low,0.0118,0.0118,0.0,0.9882,Residential,0.0144,High,2026-03-09T20:47:07.459521+00:00
36047055800,"BROOKLYN, NY",0.0152,Low,0.0,0.0,0.0,0.9984,Residential,0.0046,High,2026-03-09T21:22:50.124897+00:00
36047056000,"BROOKLYN, NY",0.0176,Low,0.0,0.0,0.0,1.0,Residential,0.0053,High,2026-03-09T21:05:53.549071+00:00
36047056200,"BROOKLYN, NY",0.0132,Low,0.0,0.0,0.0,1.0,Residential,0.004,High,2026-03-09T21:39:46.819201+00:00
36047056301,"BROOKLYN, NY",0.024,Low,0.2498,0.023,0.2268,0.7502,Residential,0.1821,High,2026-03-09T20:33:28.769655+00:00
36047056400,"BROOKLYN, NY",0.0154,Low,0.0,0.0,0.0,1.0,Residential,0.0046,High,2026-03-09T21:21:45.627885+00:00
36047056600,"BROOKLYN, NY",0.0156,Low,0.0,0.0,0.0,1.0,Residential,0.0047,High,2026-03-09T21:20:05.929699+00:00
36047056800,"BROOKLYN, NY",0.0137,Low,0.0,0.0,0.0,1.0,Residential,0.0041,High,2026-03-09T21:34:55.599785+00:00
36047056900,"BROOKLYN, NY",0.0419,Low,0.6776,0.1838,0.4937,0.3224,Industrial,0.4869,High,2026-03-09T19:46:48.946963+00:00
36047057000,"BROOKLYN, NY",0.0156,Low,0.0,0.0,0.0,1.0,Residential,0.0047,High,2026-03-09T21:20:14.290864+00:00
36047057100,"BROOKLYN, NY",0.0228,Low,0.0778,0.0778,0.0,0.9222,Residential,0.0613,High,2026-03-09T20:38:51.591823+00:00
36047057200,"BROOKLYN, NY",0.0227,Low,0.0,0.0,0.0,1.0,Residential,0.0068,High,2026-03-09T20:37:30.283859+00:00
36047057300,"BROOKLYN, NY",0.0178,Low,0.3759,0.0138,0.3621,0.6241,Residential,0.2684,High,2026-03-09T21:04:24.123400+00:00
36047057400,"BROOKLYN, NY",0.017,Low,0.0,0.0,0.0,1.0,Residential,0.0051,High,2026-03-09T21:11:14.168244+00:00
36047057500,"BROOKLYN, NY",0.0244,Low,0.1283,0.1283,0.0,0.8717,Residential,0.0971,High,2026-03-09T20:31:59.917869+00:00
36047057600,"BROOKLYN, NY",0.0175,Low,0.0,0.0,0.0,0.9788,Residential,0.0052,High,2026-03-09T21:06:52.314818+00:00
36047057800,"BROOKLYN, NY",0.0164,Low,0.0193,0.0193,0.0,0.9807,Residential,0.0184,High,2026-03-09T21:15:31.723299+00:00
36047058000,"BROOKLYN, NY",0.021,Low,0.2,0.2,0.0,0.8,Residential,0.1463,High,2026-03-09T20:45:28.576562+00:00
36047058200,"BROOKLYN, NY",0.0177,Low,0.1934,0.1934,0.0,0.7665,Residential,0.1407,High,2026-03-09T21:05:16.536711+00:00
36047058400,"BROOKLYN, NY",0.0216,Low,0.0115,0.0115,0.0,0.9885,Residential,0.0145,High,2026-03-09T20:42:56.422916+00:00
36047058600,"BROOKLYN, NY",0.0176,Low,0.0736,0.0736,0.0,0.9264,Residential,0.0568,High,2026-03-09T21:06:05.627999+00:00
36047058800,"BROOKLYN, NY",0.0188,Low,0.0,0.0,0.0,1.0,Residential,0.0056,High,2026-03-09T20:56:01.829259+00:00
36047058901,"BROOKLYN, NY",0.0175,Low,0.6698,0.0053,0.6646,0.3302,Industrial,0.4741,High,2026-03-09T21:06:37.605546+00:00
36047059000,"BROOKLYN, NY",0.0145,Low,0.1437,0.1437,0.0,0.8563,Residential,0.105,High,2026-03-09T21:28:56.689077+00:00
36047059100,"BROOKLYN, NY",0.0233,Low,0.029,0.0248,0.0042,0.7063,Residential,0.0273,High,2026-03-09T20:36:51.936213+00:00
36047059200,"BROOKLYN, NY",0.0196,Low,0.1053,0.1053,0.0,0.8947,Residential,0.0796,High,2026-03-09T20:52:12.471466+00:00
36047059300,"BROOKLYN, NY",0.0184,Low,0.5776,0.0108,0.5667,0.4224,Industrial,0.4098,High,2026-03-09T20:59:08.637272+00:00
36047059402,"BROOKLYN, NY",0.02,Low,0.0,0.0,0.0,1.0,Residential,0.006,High,2026-03-09T20:51:24.727642+00:00
36047059403,"BROOKLYN, NY",0.018,Low,0.0,0.0,0.0,1.0,Residential,0.0054,High,2026-03-09T21:02:47.856521+00:00
36047059404,"BROOKLYN, NY",0.018,Low,0.0,0.0,0.0,0.9088,Residential,0.0054,High,2026-03-09T21:02:39.379524+00:00
36047059600,"BROOKLYN, NY",0.0165,Low,0.0,0.0,0.0,0.9922,Residential,0.0049,High,2026-03-09T21:13:56.220377+00:00
36047059800,"BROOKLYN, NY",0.0174,Low,0.0,0.0,0.0,1.0,Residential,0.0052,High,2026-03-09T21:08:06.106330+00:00
36047061003,"BROOKLYN, NY",0.0175,Low,0.2489,0.2489,0.0,0.7511,Residential,0.1795,High,2026-03-09T21:06:09.486727+00:00
36047061200,"BROOKLYN, NY",0.0122,Low,0.0031,0.0031,0.0,0.5477,Residential,0.0059,High,2026-03-09T21:45:48.372556+00:00
36047062600,"BROOKLYN, NY",0.0158,Low,0.4203,0.0,0.4203,0.5797,Residential,0.299,High,2026-03-09T21:19:22.189489+00:00
36047063200,"BROOKLYN, NY",0.0139,Low,0.0,0.0,0.0,1.0,Residential,0.0042,High,2026-03-09T21:33:39.790021+00:00
36047063600,"BROOKLYN, NY",0.0132,Low,0.0,0.0,0.0,1.0,Residential,0.004,High,2026-03-09T21:39:50.025564+00:00
36047063800,"BROOKLYN, NY",0.0168,Low,0.0,0.0,0.0,1.0,Residential,0.005,High,2026-03-09T21:12:15.797612+00:00
36047064000,"BROOKLYN, NY",0.015,Low,0.0,0.0,0.0,1.0,Residential,0.0045,High,2026-03-09T21:24:54.904592+00:00
36047064200,"BROOKLYN, NY",0.0175,Low,0.0012,0.0012,0.0,0.9846,Residential,0.0061,High,2026-03-09T21:06:39.671227+00:00
36047064400,"BROOKLYN, NY",0.0172,Low,0.0,0.0,0.0,1.0,Residential,0.0052,High,2026-03-09T21:09:28.092952+00:00
36047064600,"BROOKLYN, NY",0.0151,Low,0.0,0.0,0.0,1.0,Residential,0.0045,High,2026-03-09T21:24:46.657599+00:00
36047064800,"BROOKLYN, NY",0.0158,Low,0.0,0.0,0.0,1.0,Residential,0.0047,High,2026-03-09T21:19:30.177201+00:00
36047065000,"BROOKLYN, NY",0.0132,Low,0.0,0.0,0.0,1.0,Residential,0.004,High,2026-03-09T21:39:37.302585+00:00
36047065200,"BROOKLYN, NY",0.0124,Low,0.0175,0.0175,0.0,0.9825,Residential,0.016,High,2026-03-09T21:45:20.535370+00:00
36047065400,"BROOKLYN, NY",0.0135,Low,0.0,0.0,0.0,1.0,Residential,0.0041,High,2026-03-09T21:37:06.709585+00:00
36047065600,"BROOKLYN, NY",0.0143,Low,0.0,0.0,0.0,1.0,Residential,0.0043,High,2026-03-09T21:31:41.947335+00:00
36047065800,"BROOKLYN, NY",0.0142,Low,0.0,0.0,0.0,0.9711,Residential,0.0042,High,2026-03-09T21:32:15.679897+00:00
36047066000,"BROOKLYN, NY",0.0148,Low,0.0,0.0,0.0,1.0,Residential,0.0044,High,2026-03-09T21:26:42.300556+00:00
36047066200,"BROOKLYN, NY",0.0124,Low,0.3061,0.1759,0.1302,0.6939,Residential,0.218,High,2026-03-09T21:45:16.711998+00:00
36047067000,"BROOKLYN, NY",0.0153,Low,0.0885,0.0885,0.0,0.9115,Residential,0.0665,High,2026-03-09T21:22:26.877686+00:00
36047067200,"BROOKLYN, NY",0.0135,Low,0.2849,0.2849,0.0,0.6334,Residential,0.2035,High,2026-03-09T21:37:20.369823+00:00
36047067400,"BROOKLYN, NY",0.0138,Low,0.0,0.0,0.0,1.0,Residential,0.0041,High,2026-03-09T21:35:09.364641+00:00
36047067600,"BROOKLYN, NY",0.0141,Low,0.0,0.0,0.0,1.0,Residential,0.0042,High,2026-03-09T21:32:14.209774+00:00
36047067800,"BROOKLYN, NY",0.0177,Low,0.0,0.0,0.0,1.0,Residential,0.0053,High,2026-03-09T21:05:32.575778+00:00
36047068000,"BROOKLYN, NY",0.0144,Low,0.0,0.0,0.0,1.0,Residential,0.0043,High,2026-03-09T21:30:11.888114+00:00
36047068200,"BROOKLYN, NY",0.0148,Low,0.0407,0.0407,0.0,0.9593,Residential,0.0329,High,2026-03-09T21:27:21.377412+00:00
36047068600,"BROOKLYN, NY",0.0139,Low,0.0,0.0,0.0,0.9187,Residential,0.0042,High,2026-03-09T21:33:12.737598+00:00
36047068800,"BROOKLYN, NY",0.0141,Low,0.0297,0.0297,0.0,0.9703,Residential,0.025,High,2026-03-09T21:32:10.799210+00:00
36047069000,"BROOKLYN, NY",0.0141,Low,0.0,0.0,0.0,1.0,Residential,0.0042,High,2026-03-09T21:32:16.128700+00:00
36047069200,"BROOKLYN, NY",0.0147,Low,0.0,0.0,0.0,0.9038,Residential,0.0044,High,2026-03-09T21:27:41.079997+00:00
36047069601,"BROOKLYN, NY",0.0133,Low,0.0125,0.0,0.0125,0.4566,Other,0.0128,High,2026-03-09T21:39:05.694799+00:00
36047070000,"BROOKLYN, NY",0.0125,Low,0.0,0.0,0.0,1.0,Residential,0.0037,High,2026-03-09T21:44:22.290123+00:00
36047070601,"BROOKLYN, NY",0.0132,Low,0.0897,0.0017,0.088,0.9103,Residential,0.0668,High,2026-03-09T21:40:25.055751+00:00
36047070602,"BROOKLYN, NY",0.0109,Low,0.0071,0.0,0.0071,0.0016,Other,0.0083,High,2026-03-09T21:53:39.775468+00:00
36047072000,"BROOKLYN, NY",0.0147,Low,0.0,0.0,0.0,1.0,Residential,0.0044,High,2026-03-09T21:27:07.340375+00:00
36047072400,"BROOKLYN, NY",0.0137,Low,0.1888,0.0,0.1888,0.8112,Residential,0.1363,High,2026-03-09T21:35:47.948718+00:00
36047072600,"BROOKLYN, NY",0.0212,Low,0.3305,0.0,0.3305,0.6695,Residential,0.2377,High,2026-03-09T20:45:31.073007+00:00
36047072800,"BROOKLYN, NY",0.0171,Low,0.0678,0.0678,0.0,0.9322,Residential,0.0526,High,2026-03-09T21:10:16.755351+00:00
36047073000,"BROOKLYN, NY",0.0154,Low,0.0768,0.0768,0.0,0.9232,Residential,0.0584,High,2026-03-09T21:22:11.959488+00:00
36047073200,"BROOKLYN, NY",0.0165,Low,0.0,0.0,0.0,1.0,Residential,0.005,High,2026-03-09T21:14:13.106780+00:00
36047073400,"BROOKLYN, NY",0.0141,Low,0.0037,0.0037,0.0,0.8599,Residential,0.0068,High,2026-03-09T21:32:16.551786+00:00
36047073600,"BROOKLYN, NY",0.02,Low,0.0707,0.0707,0.0,0.8504,Residential,0.0555,High,2026-03-09T20:49:26.931367+00:00
36047073800,"BROOKLYN, NY",0.0221,Low,0.0643,0.0643,0.0,0.912,Residential,0.0517,High,2026-03-09T20:40:43.534240+00:00
36047074000,"BROOKLYN, NY",0.0215,Low,0.0,0.0,0.0,0.9208,Residential,0.0064,High,2026-03-09T20:43:35.308734+00:00
36047074200,"BROOKLYN, NY",0.0183,Low,0.0405,0.0405,0.0,0.9196,Residential,0.0339,High,2026-03-09T21:00:30.845857+00:00
36047074400,"BROOKLYN, NY",0.0189,Low,0.0,0.0,0.0,1.0,Residential,0.0057,High,2026-03-09T20:55:49.602762+00:00
36047074800,"BROOKLYN, NY",0.0146,Low,0.0915,0.0915,0.0,0.9085,Residential,0.0684,High,2026-03-09T21:28:29.732386+00:00
36047075000,"BROOKLYN, NY",0.0182,Low,0.0062,0.0062,0.0,0.9631,Residential,0.0098,High,2026-03-09T21:00:58.191579+00:00
36047075200,"BROOKLYN, NY",0.0125,Low,0.0,0.0,0.0,1.0,Residential,0.0038,High,2026-03-09T21:43:47.890715+00:00
36047075400,"BROOKLYN, NY",0.0129,Low,0.0,0.0,0.0,1.0,Residential,0.0039,High,2026-03-09T21:41:39.610362+00:00
36047075600,"BROOKLYN, NY",0.0169,Low,0.0,0.0,0.0,1.0,Residential,0.0051,High,2026-03-09T21:11:00.585981+00:00
36047075800,"BROOKLYN, NY",0.0167,Low,0.0,0.0,0.0,1.0,Residential,0.005,High,2026-03-09T21:12:26.408437+00:00
36047076000,"BROOKLYN, NY",0.02,Low,0.0,0.0,0.0,1.0,Residential,0.006,High,2026-03-09T20:49:16.498497+00:00
36047076200,"BROOKLYN, NY",0.0255,Low,0.0,0.0,0.0,1.0,Residential,0.0076,High,2026-03-09T20:26:46.031236+00:00
36047076400,"BROOKLYN, NY",0.0217,Low,0.0,0.0,0.0,1.0,Residential,0.0065,High,2026-03-09T20:41:31.697893+00:00
36047076600,"BROOKLYN, NY",0.0192,Low,0.0,0.0,0.0,0.9885,Residential,0.0058,High,2026-03-09T20:53:18.350331+00:00
36047077000,"BROOKLYN, NY",0.0192,Low,0.0,0.0,0.0,1.0,Residential,0.0058,High,2026-03-09T20:53:13.744922+00:00
36047077600,"BROOKLYN, NY",0.0199,Low,0.008,0.008,0.0,0.8429,Residential,0.0116,High,2026-03-09T20:50:15.350521+00:00
36047078000,"BROOKLYN, NY",0.0165,Low,0.0271,0.0,0.0271,0.9729,Residential,0.0239,High,2026-03-09T21:14:32.254202+00:00
36047078200,"BROOKLYN, NY",0.0225,Low,0.0,0.0,0.0,0.879,Residential,0.0067,High,2026-03-09T20:39:08.466265+00:00
36047078400,"BROOKLYN, NY",0.0167,Low,0.0373,0.0373,0.0,0.9627,Residential,0.0311,High,2026-03-09T21:12:41.727191+00:00
36047078601,"BROOKLYN, NY",0.0205,Low,0.1905,0.1905,0.0,0.8095,Residential,0.1395,High,2026-03-09T20:46:40.644927+00:00
36047078602,"BROOKLYN, NY",0.0186,Low,0.1041,0.1041,0.0,0.8959,Residential,0.0785,High,2026-03-09T20:56:50.182053+00:00
36047078801,"BROOKLYN, NY",0.0184,Low,0.0039,0.0039,0.0,0.9961,Residential,0.0082,High,2026-03-09T20:58:32.923402+00:00
36047078802,"BROOKLYN, NY",0.0181,Low,0.0,0.0,0.0,0.7417,Residential,0.0054,High,2026-03-09T21:00:23.579069+00:00
36047079001,"BROOKLYN, NY",0.0155,Low,0.0,0.0,0.0,1.0,Residential,0.0047,High,2026-03-09T21:20:12.386992+00:00
36047079002,"BROOKLYN, NY",0.0256,Low,0.0579,0.0579,0.0,0.9421,Residential,0.0482,High,2026-03-09T20:26:23.678413+00:00
36047079201,"BROOKLYN, NY",0.0149,Low,0.4653,0.4653,0.0,0.5347,Residential,0.3301,High,2026-03-09T21:25:22.453544+00:00
36047079202,"BROOKLYN, NY",0.0194,Low,0.275,0.275,0.0,0.725,Residential,0.1983,High,2026-03-09T20:52:30.368422+00:00
36047079400,"BROOKLYN, NY",0.0188,Low,0.5795,0.5795,0.0,0.4205,Commercial,0.4113,High,2026-03-09T20:55:32.508898+00:00
